number,href,title,ingredients,preparation
1032,https://simple-veganista.com/ginger-orange-granola/,GINGER-ORANGE GRANOLA,"2 1/2 cups rolled oats
2/3 cup raw almonds
1/2 cup raw sunflower seeds
1/3 cup coconut (flakes or shredded)
3 tablespoons sesame seeds
3 tablespoons hemp hearts, ground flax seeds or chia seeds
1 heaping teaspoon ground ginger
1/2 teaspoon cinnamon
pinch of salt
zest of 1 - 2 oranges or 4 - 5 cuties, chopped fine or left as is
2/3 - 3/4 cups pure maple syrup","Instructions Preheat oven to 275 degrees F. Line a rimmed baking sheet with parchment or silicone mat, or lightly grease with coconut oil.
Combine: Mix all of your dry ingredients together in a large mixing bowl. Pour the maple syrup overtop and mix well to coat.
Layer: Spread the granola in a single layer on baking sheet.
Bake: Place sheets in oven and cook for 30 - 40 minutes, stirring every 10 minutes or so to ensure even toasting.
Let cool: Once done, remove from oven, let cool completely, granola will stiffen as it cools.
Makes 4 cups.
Store: Keep leftovers in an airtight container for up to a month."
1062,https://simple-veganista.com/breakfast-potatoes/,BREAKFAST POTATOES,"2 lbs. potatoes (use your favorite), scrubbed and dried, cut into 1/2 -3/4 inch cubes.
1 tablespoon olive oil
1 teaspoon garlic powder
1/2 teaspoon paprika (regular or smoked)
1/2 teaspoon salt, or to taste
fresh cracked pepper, to taste","Instructions Preheat oven to 425 degrees F.
Place cubed potatoes on the center of a rimmed baking sheet lined with parchment paper or silicone mat (no liner is fine too). Drizzle with olive oil, garlic powder, paprika, salt and pepper. Using your fingers and hands, toss the potatoes well and spread into a single layer. (Alternatively, you can add everything to a bowl, toss, and place on the baking sheet.)
Place in the oven, on the center rack, and bake for 25 minutes, stirring once.
Turn oven to 500 degrees F. and roast another 10 - 15 minutes, stirring once until edges are golden and crispy.
Let cool a few minutes and serve right away.
Serves 4 - 6
Store: Leftovers can be stored in the refrigerator for up to 4 - 5 days, in a covered container. To keep longer, freeze the potatoes for up to 2 months in freezer safe containers or ziplock bags."
1122,https://simple-veganista.com/favorite-cranberry-orange-bread/,FAVORITE CRANBERRY ORANGE BREAD,"2 cups (240 g) flour (light spelt, white whole wheat or all-purpose)
2/3 cup (133 g) organic pure cane sugar
2 teaspoons baking powder
1/2 teaspoon baking soda
generous pinch of salt
1 cup orange juice
1/2 cup (113 g) unsweetened applesauce
1 heaping cup (129 g) fresh or frozen cranberries, plus more for the top*
Tasty optional add-ins:
1 - 2 teaspoons vanilla (add with orange juice)
3/4 teaspoon cinnamon or ginger powder (add with dry ingredients)
1 - 2 tablespoons orange zest, optional (add with cranberries)","Instructions
Preheat oven to 350 degrees F. Lightly grease a 9 x 5 loaf pan.
In a mixing bowl, add the flour, sugar, baking powder, baking soda and salt, stir to combine.
Add in the applesauce, orange juice and optional vanilla, mix until flour is incorporated, don't over mix, stir in the cranberries and optional orange zest, give a few extra stirs.
Pour batter into prepared loaf pan, strategically arrange a few more cranberries on top, and place on center rack in the oven, bake for  50 - 55 minutes.
Remove from oven, let cool and enjoy.
Store, covered, on the counter for up to 3 days, or keep in the refrigerator for up to 1 week. Also, you can freeze your bread, stored in a freezer safe container for up to 2 months, let thaw in the refrigerator."
1142,https://simple-veganista.com/carrot-pineapple-ginger-juice/,"CARROT, PINEAPPLE & GINGER JUICE","7 - 9 large carrots
1/4 pineapple (about 1 cup), flesh only
1-inch knob of ginger, peeled","Instructions Prep: Scrub and rinse the carrots well. If the tops are clean-looking, you can leave them on. If not, trim off the very top 1/2 inch or so. If using carrots with the leafy green tops, you can juice the whole thing, but your juice color may change.
Juice according to your equipment and enjoy.
Store: The juice will keep nicely in an airtight container for up to 48 hours in the fridge but is best fresh within a few hours. Give a good stir before drinking.
Makes about 2 cups.
Severs 2"
1172,https://simple-veganista.com/plum-pineapple-chia-seed-smoothie/,Chia Seed Smoothie,"1 cup frozen fruit (strawberries, blueberries, mango, cherry, pineapple, etc.)
1 fresh ripe banana (see notes)
1/2 - 3/4 cup coconut water or non-dairy milk (almond, oat, coconut, cashew, etc.)
2 tablespoons chia seeds","Instructions Place the frozen fruit, banana, liquids, and chia seeds in the blender cup, attach lid, and blend to desired smoothness. Add more liquids as needed.
Makes one generous or two small servings."
1212,https://simple-veganista.com/instant-pot-steel-cut-oats/,INSTANT POT STEEL CUT OATS,"1 cups steel cut oats
2 1/2 cups water
pinch of salt
Optional add-ins:
1 teaspoon vanilla
1/2 teaspoon cinnamon
1/4 teaspoon cardamom
To Serve
2 tablespoon pure maple syrup, per serving
1/4 cup unsweetened almond milk (or oat, cashew, soy, or your favorite plant milk)
handful of berries (strawberries, blueberries, raspberries, or blackberries)
1 - 2 tablespoons nuts or seeds (almonds, walnuts, pecans, pumpkin seeds, hemp hearts, etc.)","Instructions Add the steel cut oats, optional spices & vanilla, pinch of salt, and water to the Instant Pot insert. Attach lid and twist to lock. Turn the valve to SEALING position. Manually set to HIGH pressure and cook for 4 minutes. Let natural release for 15 minutes.
Serve in individual serving bowls or glass containers, and top with your choice of toppings, pure maple syrup and non-dairy milk.
Makes about 2 cups (2/3 - 1 cup per serving)
Serves 2 - 3
Store: Leftovers can be kept in the refrigerator for up to 4 - 5 days. Warm on the stovetop over low, adding a splash of water or milk, until warmed through."
1262,https://simple-veganista.com/acai-smoothie/,Acai Smoothie,"1 tablespoon acai powder or 1 packet acai berry puree
1 cup frozen mixed berries
1 large frozen banana, sliced
3/4 cup unsweetened almond milk, plain or vanilla
1 tablespoon hemp seeds or flax meal, optional","Instructions Place the frozen banana, berries, acai powder or puree, optional seeds, and liquids into the blender cup.
Puree until smooth and creamy, about 1 minute, adding a little extra liquid as needed to help it move along and blend.
Pour into a serving glass and enjoy!
Serves 1"
1312,https://simple-veganista.com/apple-cinnamon-muffinsgluten-free/,APPLE CINNAMON MUFFINS (GLUTEN FREE),"2 1/4 cups almond flour*
1/2 cup quick oats
pinch of mineral salt
1 teaspoon baking powder
1 teaspoon cinnamon
2 flax eggs or 1/2 cup unsweetened applesauce
1/4 cup pure maple syrup
1/4 cup light flavored olive oil
1/4 cup unsweetened almond milk, or non-dairy milk of choice
1 teaspoon vanilla extract
1 medium apple (about 3/4 cup), finely diced or grated
1/2 cup chopped pecans or walnuts, optional
garnish
2 tablespoons coconut sugar, pure cane sugar or turbinado
1/2 teaspoon cinnamon
tablespoon quick oats, optional","Instructions Preheat oven to 375 degrees. Line a muffin tin using 10 liners.
Flax egg: In a small bowl combine 2 tablespoons flaxseed meal with 6 tablespoons water. Let set for 10 min to thicken.
Topping: In a small bowl, combine the sugar and cinnamon, set aside.
Combine dry ingredients: In a large bowl, combine the almond flour, oats, salt, baking powder and cinnamon, give a stir to mix.
Add in the wet ingredients: To the dry ingredients, add the flax egg, maple syrup, oil, plant milk and vanilla, mix until just combined. Stir in the apples, mix again. Batter will not be runny and should be on the thicker side.
Fill muffin tin: Scoop and fill each muffin cup just to the top. Sprinkle with cinnamon sugar topping. Bake for 20 minutes, or until toothpick comes out clean and muffins are lightly browned on top. Let cool a bit, remove muffins to finish cooling on a cooling rack.
Makes 10 muffins
Storing: Freshly baked muffins will keep well loosely covered, on the counter for 4 - 5 days. Or once completely cooled, keep them in the refrigerator for up to 8 - 10 days. If storing in a container, let muffins cool completely before storing."
1352,https://simple-veganista.com/vegan-cranberry-orange-muffins/,VEGAN CRANBERRY ORANGE MUFFINS,"2 cups flour
3/4 cup sugar (pure cane, coconut or date)
2 teaspoons baking powder
1/2 teaspoon baking soda
pinch of salt
1 cup orange juice
1/2 cup unsweetened applesauce
2 cups cranberries (fresh or frozen)
1 tablespoon orange zest","Instructions Preheat the oven to 350 degrees F. Line a muffin tin with parchment liners or lightly grease with oil.
Mix: In a medium mixing bowl, whisk together the flour, sugar, baking powder, baking soda and salt. Add the orange juice and applesauce, mix well until just combined, don't overmix. Fold in the cranberries and orange zest.
Fill Muffin Tin: Spoon the batter into the muffin tin holes, filling to the rim. Optionally, top with a few cranberries as desired and a sprinkle of sugar for a crunchy top.
Bake: Place on the center rack and bake for 30 minutes. Once done, let cool a few minutes and enjoy!
Store: Muffins will keep on the counter, loosely covered, for up to 3 days. For longer storage keep in the refrigerator for up to 6 days, or freeze for up to 2 - 3 months."
114,https://veganuary.com/recipes/lemon-chia-seed-protein-balls/,Lemon Sesame Seed Protein Balls,"185g (one heaping cup) of dried, pitted dates
2 tablespoons of sesame seeds
25g (1/4 cup) of pistachios
Juice of 1/3 lemon
2 tablespoons of agave syrup
30g (1/3 cup) of gluten-free rolled oats
2 teaspoons of Pulsin' Organic Sunflower Protein Powder (or your favorite protein powder)","Preparation
After struggling with undiagnosed chronic pain for months, Michaella Mazzoni turned to food for healing. Michaella's kitchen is a food blog with recipes which are all refined sugar free. All the recipes are wholesome, healthy and easily replicated in reader's homes without expensive equipment or hard to find ingredients. Michaella Mazzoni
Method
Preheat your oven to 180 degrees Celsius. Line a baking tray with parchment paper and evenly spread out the oats. Place in the oven on the middle tray for about 5-7 minutes or until the oats become golden brown in colour. While the oats are happily toasting away, start to chop the dates until they become a paste like consistency. Roughly chop the pistachios. Next, mix together the chopped dates with the agave syrup, seeds, pistachios and protein powder. Lastly, stir in the toasted oats and the fresh lemon juice. Roll the mixture together into balls and store in the fridge in an air tight container.
Like this recipe? Sign up to Veganuary today to get recipes like this delivered directly to your inbox."
154,https://veganuary.com/recipes/baked-carrot-bacon/,Baked Carrot Bacon,"6-8 large carrots
1/2 cup vegetable broth
1 teaspoon liquid aminos or soy sauce
2 tablespoons olive oil
1/2 teaspoons liquid smoke
1/2 teaspoon smoked paprika
Salt and pepper to taste","Method
Preheat your oven to 400F.
Slice carrots into thin strips using either a mandolin or food processor to keep them uniform.
In a small bowl, whisk together broth, liquid aminos or the soy sauce, olive oil, liquid smoke, and smoked paprika. Then, in a shallow dish, toss sliced carrots with broth combination until carrots are completely coated.
Arrange carrot slices on a foil-wrapped baking sheet so that they don't overlap. Bake in the oven for 7 minutes. Pull baking sheet from the oven and flip carrots. Put baking sheet back in the oven to bake for another 7-8 minutes. It might take more or less time depending on how thick or thin you sliced your carrots.
You'll know your carrot bacon is done when the edges are crispy and the center of each slice looks dry.
Move carrot bacon to a plate with a paper towel to soak up any extra oil. Salt and pepper to taste.
Let cool to room temperature before crumbling over a salad or putting in a sandwich. Store in an airtight container in the fridge."
194,https://veganuary.com/recipes/nakd-berry-banana-muffins/,Berry and Banana Muffins,"275g gluten/wheat free plain flour
1 tablespoon gluten free baking powder
? teaspoon salt
1 teaspoon bicarbonate of soda
1 teaspoon xanthan gum
2 tablespoons mixed seeds, such as pumpkin, sunflower and/or linseed
130g bag N?kd Berry Delight Fruit & Nut Bits, roughly chopped
2 bananas, roughly chopped
300ml soya milk
100g dairy free soya spread, melted
2 tablespoons fruit syrup
150g blueberries","Preparation
Makes: 12
Preparation time: 10 minutes
Cooking time: 15 minutes
Method
Preheat the oven to 190 degrees C, Gas Mark 6
Next, line a twelve-hole muffin tray with paper cases
In a large bowl, stir together the flour, baking powder, bicarbonate of soda, salt, xanthan gum, seeds and N?kd Berry Delight Fruit & Nut Bits
In a separate bowl, mash the bananas with a fork and add the milk, melted spread and fruit syrup. Mix well.
Stir the wet ingredients into the dry and mix until just combined, then fold in the blueberries
Divide the mixture between the paper cases and bake for 15 minutes or until the tops are lightly browned and spring back when pressed gently.
Leave to stand until cool"
