number,href,title,ingredients,preparation
1116,https://simple-veganista.com/roasted-cauliflower-chickpeas-mustard/,ROASTED CAULIFLOWER + CHICKPEAS + MUSTARD DRESSING,"1 can (15oz) chickpeas (garbanzo beans), drained and rinsed
1 large head cauliflower, cut into florets
1 tablespoon olive oil
pinch of mineral salt
1 cup quinoa (I used tri-color)
1 3/4 cups water or vegetable broth
1/4 cup fresh Italian parsley, chopped
fresh cracked pepper, to serve
lemon wedges, to serve
Mustard Dressing
1 tablespoon Dijon mustard
1 tablespoon whole grain mustard
juice from 1 lemon or 1 tablespoon apple cider vinegar
1 - 2 tablespoons olive oil","Instructions
Preheat oven to 400 degrees.
Roast: Prepare cauliflower and chickpeas, toss together in a large roasting pan with 2 tablespoons of olive oil and dash or two of salt. Roast for 35 - 40 minutes, stirring every 15 minutes or so.
Quinoa: In a medium pot, add quinoa, 1 3/4 cups water and a pinch of salt. Bring to a boil, cover, reduce heat and simmer for 15 minutes. Remove cover and let set 10 minutes, fluff with a fork.
Dressing: In a small bowl, prepare your mustard dressing and set aside. You may like to double this recipe and have some to drizzle over top your plated serving.
Assemble: Once roasting is done, let cool a few minutes. While still warm, place cauliflower and chickpeas in a medium size bowl, add dressing and toss. Add in parsley last or top your portion when before serving. Tastes great warm or at room temperature.
Serve cauliflower and chickpea mix over a nice bed of quinoa along with lemon wedges.
Serves 3 with leftover quinoa."
1126,https://simple-veganista.com/pico-de-gallo-recipe/,PICO DE GALLO,"1 1/2 lbs. roma tomatoes (about 6 - 7 medium), seeds removed and finely diced (about 3 cups)
1 small white onion, finely diced (about 1 1/2 cups)
1 jalapeno, seeds removed and finely diced
1/4 - 1/2 cup cilantro, chopped and loosely packed
2 limes, juice of
generous pinch of mineral salt","Instructions
Assemble: In a medium bowl, add the tomato, onion, jalapeno, cilantro. Squeeze the lime over top and add a sprinkle of salt. Toss to combine.
Serve at room temperature or chilled.
Makes about 4 1/2 cups.
Store: Leftovers can be stored in the refrigerator for up to 4 - 5 days in a covered container.
NOTES:
As always feel free to adjust any of the ingredients to suit your taste."
1256,https://simple-veganista.com/mango-salad-dressing/,Spicy Mango Salad Dressing,"1 large ripe mango (about 2 cups), cut into cubes or slices
1 clove garlic
1/4 cup apple cider vinegar
2 tablespoons water (or more acv)
1/2 teaspoon red pepper flakes (or to taste)
pinch of mineral salt","Instructions
To the bottom of a blender cup or food processor bowl, add the mango, garlic, apple cider vinegar, water, red pepper flakes, and salt. Process until smooth and blended, about 1 minute.
Makes about 1 1/4 cups.
Serves 2 - 4
Store: Keep stored in an airtight container in the refrigerator for up to 5 - 6 days. Will also keep in the freezer for up to 2 - 3 months in freezer safe containers. Let thaw before using.
Ways to use: Rainbow Salad, Super Spinach Salad, or Grilled Tofu Skewers"
1276,https://simple-veganista.com/hatch-chile-dressing/,CREAMY HATCH CHILE DRESSING,"1 cup raw cashews, soaked for 2 - 3 hours
2 hatch chiles (Anaheim or poblano ok too, or 40z can of diced green chile peppers)
2 garlic cloves, chopped
1/2 teaspoon cumin
good pinch of salt
juice of 1 lime
1/2 - 3/4 cup water
1/4 cup cilantro, chopped","Instructions
Soak cashews: Soak your cashews in enough water to cover and have about 2 -3 inches of water over top. Cashews will swell up and need plenty of water to soak up. Let soak for 2 - 3 hours. Alternately, do a quick soak by soaking cashews in hot water for 5 minutes.
Broil chiles: Turn your broiler on to medium or medium-high, place the hatch chiles on a baking sheet and set under the broiler. Times will vary depending on your oven so pay attention and check on them every few minutes. You will hear them blister and crackle every now and then. Turn every few minutes to char evenly on all sides. Chiles will be ready when charred and softened. Mine took about 7 - 10 minutes. Let cool a few minutes.
Peel + slice: Remove the charred skin, make a slit lengthwise, core and remove the seeds (some seeds ok).
Puree: Place the cashews, chiles, cumin, garlic, cilantro, salt, lime juice and water (starting with the least amount) in a blender/food processor. Blend until creamy scraping down the sides every now and then. Taste for flavor and add more water as needed to create desired consistency.
Makes about 2 cups.
Serves 8, 1/4 cup per serving.
Store: Leftover dressing can be stored in an airtight container in the refrigerator for up to 6 - days. Dressing will thicken upon chilling, thin with water if needed."
1316,https://simple-veganista.com/vegan-cream-cheese/,VEGAN CREAM CHEESE,"1 + 1/2 cup raw cashews
1/2 cup water
3 tablespoons lemon juice (about 2 - 3 small lemons)
1 teaspoon apple cider vinegar
1/4 - 1/2 teaspoon mineral salt
Optional add-ins (use one):
3 tablespoons fresh chives, chopped
1 small jalapeno, seeds removed and minced","Instructions
Soak cashews: Cover cashews with hot water and soak for 5 - 10 minutes. Alternately, soak them for 2 - 3 hours in cool water. Soaking will aid in digestion.
Blend: Using a high speed blender or small personal blender, add the ingredients to the cup of your preferred blender and blend until creamy, stopping to scrape down the sides every now and then. If using optional add-ins, stir them in.
Enjoy vegan cream cheese right away or let chill in the refrigerator before serving.
Makes about 1 cup
Store: Leftovers will keep for 5 - 6 days in the refrigerator. For longer storage, it will keep in the freezer for up to 2 months. Let thaw in the refrigerator before using."
1336,https://simple-veganista.com/chipotle-roasted-chickpeas-in-jar/,CHIPOTLE ROASTED CHICKPEAS,"1 can (15 oz) chickpeas (garbanzo beans) or 1 1/2 cups cooked
1 tablespoon sesame or olive oil
1 teaspoon chipotle powder
1/2 teaspoon garlic powder
mineral salt to taste","Instructions
Preheat oven to 400 degrees.
After draining and rinsing your chickpeas, pat them dry with dish towel or paper towel. Remove any lose skins.
Line a rimmed baking sheet with parchment paper or silpat. Place chickpeas in the center of the baking sheet, drizzle with oil and spices, mix well to coat.
Arrange chickpeas in a single layer, place baking sheet in the oven, and bake for about 40-50 minutes, stirring every 15 minutes or so until chickpeas have a nice roasted look and are crispy.
Let cool for 10 minutes before serving.
How To Store: Keep your chickpeas crunchy by storing them in a container that lets air flow through. When stored in an airtight container they will soften up and lose their crunchiness.
NOTES:
For a spicy & sweet flavor, replace the oil with pure maple syrup!
RECOMMENDED EQUIPMENT: I love and use this parchment paper and silpat (affiliate links). For more of my favorite cooking tools, shop my kitchen essentials."
1386,https://simple-veganista.com/rosemary-almond-crackers/,Almond Flour Crackers,"2 tablespoons flaxseed meal
4 tablespoons water
1 cup almond flour or almond meal, packed
1/2 teaspoon salt
Optional add-ins:
1 tablespoon fresh or dried herbs (finely chopped) or flavor blend (I love Everything but the Bagel)
1 tablespoon sesame seeds","Instructions
Preheat oven to 350 degrees F. Line a baking sheet with parchment paper.
Flax mixture: In a small bowl, mix the flaxseed meal and water. Set aside for 10 minutes, stirring every so often. The mixture will be gooey when ready. This is the binder for the mixture (and it includes healthy omega's!).
Almond flour: You can buy almond flour or make it close enough at home. In a blender/food processor, grind 1 and 1/4 cup raw almonds into a fine powder or meal type consistency - it doesn't have to be perfect, but the finer, the better.
Make the dough: In a medium-size bowl, combine the almond flour, flax mixture, salt, and optional seasonings.
Shape and roll: Form the dough into a ball and place it on a flat surface lined with parchment paper. Cover with another piece of parchment paper, press down with your hand to flatten and finish rolling with a pin to about 1/8 inch thick. The thinner, the better and more crispy the crackers will be. Remove top layer of paper.
Cut into squares: Using a pizza cutter or knife, cut squares or diagonals into whatever size you like. Using a toothpick or small fork, poke the center of each cracker to allow steam to escape during baking (so they don't puff up). Top with a little coarse sea salt.
Bake: Line the baking sheet with the leftover parchment paper. Carefully transfer each cracker to the baking sheet and bake for 10 - 15 minutes. After the first 10 minutes, keep an eye on them, removing the ones around the edges that are done. They will ever so slightly darken and turn golden, you don't want it too dark, or it may have a burnt flavor. When done, let cool.
Yields 50 - 1 inch - crackers, but your results may vary depending on how you cut them.
Store: Crackers can be stored in an airtight container for up to 7 days on the counter or in the pantry. For longer storage, keep in the refrigerator for up to 2 weeks."
67,https://veganuary.com/recipes/vegan-tzatziki/,Tzatziki,"- 2 cups Provamel soya alternative to yogurt free from sugars
- 2 diced cucumbers
- 3 cloves minced garlic
- 3 tbsp lemon juice
- 1 tbsp olive oil
- dash salt and pepper
- 1 tbsp fresh chopped mint leaves","Preparation
Serves 4.
This vegan Tzaztiki is made using Provamel soya alternative to yogurt free from sugars.
Method
Mix all the ingredients together and serve chilled as a dip or topping to a dish. Add some dill if you want a proper tzatziki, because without it's actually a raita, but we don't want to nitpick!
Like this recipe? Sign up to Veganuary today to get recipes like this delivered directly to your inbox."
237,https://veganuary.com/recipes/homemade-pizza-or-nacho-cheese/,Homemade Vegan Pizza/Nacho Cheese,"1 x large potato
1 x large carrot
(3 tablespoons of the potato/carrot water)
1/2 cup of oil (I use olive)
1/2 cup of nutritional yeast
Juice of half a lemon
Teaspoon of garlic granules
Dash of celery salt
Cracked pepper","Preparation
This is the same cheese recipe featured in my Cheese on Toast, just in another guise.
Method
There are lots of recipes for potato cheese out there, but this is the one I have adapted from various different ones*.
Peel one large potato and one large carrot
Chop into small chunks (carrot smaller than the potato as it is harder)
Boil until soft
Put 3 tablespoons of the potato water into a food processor
Drain potatoes and carrots and pour into the processor
Add: 1/2 cup of oil (I use olive), 1/2 cup of nutritional yeast, juice of half a lemon, teaspoon of garlic granules, dash of celery salt, cracked pepper
Blend!
You can eat this cheese straight away with tortilla chips, pour over nachos (maybe chuck it in the oven for a bit to make sure the cheese is really warm) or use as your cheese topping on pizza... Spread as liberally as you like! Sometimes you feel like more or less cheese, depending on your mood and/or the pizza toppings. The photos above are both with the same cheese... Just lots more on one that the other.
When cooked to your liking, remove and eat!
*According to everything I've read, this cheese can last up to 7 days in the fridge. Mine has never hung around that long, so I would say use within a couple of days to be on the safe side.
Like this recipe? Sign up to Veganuary today to get recipes like this delivered directly to your inbox."
257,https://veganuary.com/recipes/courgette-and-broccoli-with-pine-nuts/,Courgette And Broccoli With Pine Nuts,"2 courgettes (zucchini)
1 head of broccoli
1 garlic clove
juice of 1 lemon
1 tablespoon extra virgin olive oil
1 small handful of coriander (cilantro) leaf
1 tablespoon pine nuts","Method
Cut the courgettes on the diagonal, brush with oil, griddle on a high heat
If you do not have a griddle pan you can grill the courgette
Steam the broccoli until only just cooked
Puree the garlic using a pestle and mortar, add the lemon juice, oil and salt to taste
Finely chop the coriander
Toast the pine nuts in a dry frying pan on a medium heat
Mix the broccoli, courgette and dressing well
If you are looking for more courgette recipes to try, we have lots of options!
If you have a sweet tooth, why not bake your own Chocolate Courgette Cake?
Or, if you would like something more savoury, we recommend this Courgette and Split Channa Dal.
Looking for something seasonal? Try these summery courgette almond patties.
Do you love garlic? Well, you just might love these! Why not try this garlic courgette bruschetta recipe?"
